Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
802867,,10/10/2021,,,,Mandi,Himachal Pradesh,HP,3,Deceased,,,https://twitter.com/nhm_hp/status/1447208126973808651,,,,,,
802868,,10/10/2021,,,,Shimla,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1447208126973808651,,,,,,
802869,,10/10/2021,,,,Una,Himachal Pradesh,HP,17,Hospitalized,,,https://twitter.com/nhm_hp/status/1447208126973808651,,,,,,
802870,,10/10/2021,,,,Una,Himachal Pradesh,HP,16,Recovered,,,https://twitter.com/nhm_hp/status/1447208126973808651,,,,,,
802871,,10/10/2021,,,,Ariyalur,Tamil Nadu,TN,8,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802872,,10/10/2021,,,,Chengalpattu,Tamil Nadu,TN,98,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802873,,10/10/2021,,,,Chennai,Tamil Nadu,TN,171,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802874,,10/10/2021,,,,Coimbatore,Tamil Nadu,TN,132,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802875,,10/10/2021,,,,Cuddalore,Tamil Nadu,TN,25,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802876,,10/10/2021,,,,Dharmapuri,Tamil Nadu,TN,26,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802877,,10/10/2021,,,,Dindigul,Tamil Nadu,TN,13,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802878,,10/10/2021,,,,Erode,Tamil Nadu,TN,71,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802879,,10/10/2021,,,,Kallakurichi,Tamil Nadu,TN,18,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802880,,10/10/2021,,,,Kancheepuram,Tamil Nadu,TN,35,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802881,,10/10/2021,,,,Kanyakumari,Tamil Nadu,TN,21,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802882,,10/10/2021,,,,Karur,Tamil Nadu,TN,12,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802883,,10/10/2021,,,,Krishnagiri,Tamil Nadu,TN,27,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802884,,10/10/2021,,,,Madurai,Tamil Nadu,TN,15,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802885,,10/10/2021,,,,Mayiladuthurai,Tamil Nadu,TN,16,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802886,,10/10/2021,,,,Nagapattinam,Tamil Nadu,TN,19,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802887,,10/10/2021,,,,Namakkal,Tamil Nadu,TN,63,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802888,,10/10/2021,,,,Nilgiris,Tamil Nadu,TN,39,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802889,,10/10/2021,,,,Perambalur,Tamil Nadu,TN,4,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802890,,10/10/2021,,,,Pudukkottai,Tamil Nadu,TN,12,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802891,,10/10/2021,,,,Ramanathapuram,Tamil Nadu,TN,10,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802892,,10/10/2021,,,,Ranipet,Tamil Nadu,TN,14,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802893,,10/10/2021,,,,Salem,Tamil Nadu,TN,55,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802894,,10/10/2021,,,,Sivaganga,Tamil Nadu,TN,11,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802895,,10/10/2021,,,,Tenkasi,Tamil Nadu,TN,2,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802896,,10/10/2021,,,,Thanjavur,Tamil Nadu,TN,61,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802897,,10/10/2021,,,,Theni,Tamil Nadu,TN,8,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802898,,10/10/2021,,,,Tirupathur,Tamil Nadu,TN,6,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802899,,10/10/2021,,,,Thiruvallur,Tamil Nadu,TN,54,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802900,,10/10/2021,,,,Tiruvannamalai,Tamil Nadu,TN,21,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802901,,10/10/2021,,,,Thiruvarur,Tamil Nadu,TN,50,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802902,,10/10/2021,,,,Thoothukkudi,Tamil Nadu,TN,15,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802903,,10/10/2021,,,,Tirunelveli,Tamil Nadu,TN,11,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802904,,10/10/2021,,,,Tiruppur,Tamil Nadu,TN,95,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802905,,10/10/2021,,,,Tiruchirappalli,Tamil Nadu,TN,53,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802906,,10/10/2021,,,,Vellore,Tamil Nadu,TN,15,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802907,,10/10/2021,,,,Viluppuram,Tamil Nadu,TN,14,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802908,,10/10/2021,,,,Virudhunagar,Tamil Nadu,TN,9,Hospitalized,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802909,,10/10/2021,,,,Ariyalur,Tamil Nadu,TN,5,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802910,,10/10/2021,,,,Chengalpattu,Tamil Nadu,TN,119,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802911,,10/10/2021,,,,Chennai,Tamil Nadu,TN,164,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802912,,10/10/2021,,,,Coimbatore,Tamil Nadu,TN,157,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802913,,10/10/2021,,,,Cuddalore,Tamil Nadu,TN,24,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802914,,10/10/2021,,,,Dharmapuri,Tamil Nadu,TN,29,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802915,,10/10/2021,,,,Dindigul,Tamil Nadu,TN,8,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802916,,10/10/2021,,,,Erode,Tamil Nadu,TN,106,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802917,,10/10/2021,,,,Kallakurichi,Tamil Nadu,TN,21,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802918,,10/10/2021,,,,Kancheepuram,Tamil Nadu,TN,28,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802919,,10/10/2021,,,,Kanyakumari,Tamil Nadu,TN,23,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802920,,10/10/2021,,,,Karur,Tamil Nadu,TN,14,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802921,,10/10/2021,,,,Krishnagiri,Tamil Nadu,TN,13,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802922,,10/10/2021,,,,Madurai,Tamil Nadu,TN,19,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802923,,10/10/2021,,,,Mayiladuthurai,Tamil Nadu,TN,16,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802924,,10/10/2021,,,,Nagapattinam,Tamil Nadu,TN,33,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802925,,10/10/2021,,,,Namakkal,Tamil Nadu,TN,64,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802926,,10/10/2021,,,,Nilgiris,Tamil Nadu,TN,30,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802927,,10/10/2021,,,,Perambalur,Tamil Nadu,TN,8,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802928,,10/10/2021,,,,Pudukkottai,Tamil Nadu,TN,11,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802929,,10/10/2021,,,,Ramanathapuram,Tamil Nadu,TN,7,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802930,,10/10/2021,,,,Ranipet,Tamil Nadu,TN,18,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802931,,10/10/2021,,,,Salem,Tamil Nadu,TN,62,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802932,,10/10/2021,,,,Sivaganga,Tamil Nadu,TN,12,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802933,,10/10/2021,,,,Tenkasi,Tamil Nadu,TN,2,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802934,,10/10/2021,,,,Thanjavur,Tamil Nadu,TN,48,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802935,,10/10/2021,,,,Theni,Tamil Nadu,TN,6,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802936,,10/10/2021,,,,Tirupathur,Tamil Nadu,TN,10,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802937,,10/10/2021,,,,Thiruvallur,Tamil Nadu,TN,65,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802938,,10/10/2021,,,,Tiruvannamalai,Tamil Nadu,TN,26,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802939,,10/10/2021,,,,Thiruvarur,Tamil Nadu,TN,68,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802940,,10/10/2021,,,,Thoothukkudi,Tamil Nadu,TN,17,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802941,,10/10/2021,,,,Tirunelveli,Tamil Nadu,TN,20,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802942,,10/10/2021,,,,Tiruppur,Tamil Nadu,TN,86,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802943,,10/10/2021,,,,Tiruchirappalli,Tamil Nadu,TN,57,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802944,,10/10/2021,,,,Vellore,Tamil Nadu,TN,15,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802945,,10/10/2021,,,,Viluppuram,Tamil Nadu,TN,16,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802946,,10/10/2021,,,,Virudhunagar,Tamil Nadu,TN,9,Recovered,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802947,,10/10/2021,,,,Chengalpattu,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802948,,10/10/2021,,,,Madurai,Tamil Nadu,TN,1,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802949,,10/10/2021,,,,Nagapattinam,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802950,,10/10/2021,,,,Perambalur,Tamil Nadu,TN,1,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802951,,10/10/2021,,,,Salem,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802952,,10/10/2021,,,,Thanjavur,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802953,,10/10/2021,,,,Thiruvarur,Tamil Nadu,TN,3,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802954,,10/10/2021,,,,Vellore,Tamil Nadu,TN,2,Deceased,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-10-21-COVID-19.pdf,,,,,,
802955,,10/10/2021,,,,Madhepura,Bihar,BR,1,Hospitalized,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802956,,10/10/2021,,,,Muzaffarpur,Bihar,BR,1,Hospitalized,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802957,,10/10/2021,,,,Patna,Bihar,BR,1,Hospitalized,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802958,,10/10/2021,,,,Vaishali,Bihar,BR,1,Hospitalized,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802959,,10/10/2021,,,,Kishanganj,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802960,,10/10/2021,,,,Munger,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802961,,10/10/2021,,,,Patna,Bihar,BR,5,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802962,,10/10/2021,,,,Sitamarhi,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802963,,10/10/2021,,,,Supaul,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802964,,10/10/2021,,,,Begusarai,Bihar,BR,5,Hospitalized,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802965,,10/10/2021,,,,Begusarai,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802966,,10/10/2021,,,,Jamui,Bihar,BR,1,Recovered,,,https://twitter.com/BiharHealthDept/status/1447232008359317507,,,,,,
802967,,10/10/2021,,,,Rajnandgaon,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802968,,10/10/2021,,,,Raipur,Chhattisgarh,CT,5,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802969,,10/10/2021,,,,Bametara,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802970,,10/10/2021,,,,Raigarh,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802971,,10/10/2021,,,,Korba,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802972,,10/10/2021,,,,Janjgir Champa,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802973,,10/10/2021,,,,Jashpur,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802974,,10/10/2021,,,,Raipur,Chhattisgarh,CT,3,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802975,,10/10/2021,,,,Gariaband,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802976,,10/10/2021,,,,Bilaspur,Chhattisgarh,CT,3,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802977,,10/10/2021,,,,Raigarh,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802978,,10/10/2021,,,,Korba,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802979,,10/10/2021,,,,Janjgir Champa,Chhattisgarh,CT,3,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802980,,10/10/2021,,,,Mungeli,Chhattisgarh,CT,3,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802981,,10/10/2021,,,,Koriya,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802982,,10/10/2021,,,,Bastar,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802983,,10/10/2021,,,,Kondagaon,Chhattisgarh,CT,5,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802984,,10/10/2021,,,,Dakshin Bastar Dantewada,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802985,,10/10/2021,,,,Sukma,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802986,,10/10/2021,,,,Other State,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802987,,10/10/2021,,,,Durg,Chhattisgarh,CT,6,Hospitalized,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802988,,10/10/2021,,,,Durg,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1447233016586113024,,,,,,
802989,,10/10/2021,,,,Namsai,Arunachal Pradesh,AR,1,Hospitalized,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802990,,10/10/2021,,,,West Kameng,Arunachal Pradesh,AR,11,Hospitalized,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802991,,10/10/2021,,,,Papum Pare,Arunachal Pradesh,AR,7,Hospitalized,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802992,,10/10/2021,,,,East Siang,Arunachal Pradesh,AR,6,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802993,,10/10/2021,,,,Lohit,Arunachal Pradesh,AR,6,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802994,,10/10/2021,,,,Tawang,Arunachal Pradesh,AR,2,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802995,,10/10/2021,,,,West Kameng,Arunachal Pradesh,AR,6,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802996,,10/10/2021,,,,West Siang,Arunachal Pradesh,AR,2,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802997,,10/10/2021,,,,Papum Pare,Arunachal Pradesh,AR,6,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802998,,10/10/2021,,,,Lower Dibang Valley,Arunachal Pradesh,AR,10,Recovered,,,https://twitter.com/DirHealth_ArPr/status/1447214802254794756,,,,,,
802999,,10/10/2021,,,,Barpeta,Assam,AS,5,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803000,,10/10/2021,,,,Biswanath,Assam,AS,3,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803001,,10/10/2021,,,,Cachar,Assam,AS,8,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803002,,10/10/2021,,,,Darrang,Assam,AS,1,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803003,,10/10/2021,,,,Dhubri,Assam,AS,2,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803004,,10/10/2021,,,,Dibrugarh,Assam,AS,4,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803005,,10/10/2021,,,,Dima Hasao,Assam,AS,8,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803006,,10/10/2021,,,,Hojai,Assam,AS,1,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803007,,10/10/2021,,,,Jorhat,Assam,AS,21,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803008,,10/10/2021,,,,Kamrup Metropolitan,Assam,AS,60,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803009,,10/10/2021,,,,Kamrup,Assam,AS,6,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803010,,10/10/2021,,,,Karbi Anglong,Assam,AS,3,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803011,,10/10/2021,,,,Kokrajhar,Assam,AS,1,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803012,,10/10/2021,,,,Lakhimpur,Assam,AS,12,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803013,,10/10/2021,,,,Morigaon,Assam,AS,2,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803014,,10/10/2021,,,,Nagaon,Assam,AS,10,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803015,,10/10/2021,,,,Nalbari,Assam,AS,2,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803016,,10/10/2021,,,,Sivasagar,Assam,AS,3,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803017,,10/10/2021,,,,Sonitpur,Assam,AS,7,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803018,,10/10/2021,,,,Udalguri,Assam,AS,1,Hospitalized,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803019,,10/10/2021,,,,,Assam,AS,240,Recovered,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803020,,10/10/2021,,,,Sonitpur,Assam,AS,2,Deceased,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
803021,,10/10/2021,,,,Barpeta,Assam,AS,1,Deceased,,,https://twitter.com/nhm_assam/status/1447236109839126539,,,,,,
